Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,PP 5TH&BROAD 5+B_RESI02_3,620 Commerce St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.160923,-86.78056,2025-01-28,171313,2025-01-28 01:29:36 UTC,,,,2021-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,7SPC VEC BYRDSTOWN,300 W Main St,Parking lot of Pickett County Library.,Byrdstown,TN,38549,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.57109,-85.13344,2025-01-28,171388,2025-01-28 01:38:22 UTC,,,,2021-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ENDEAVOR REG BROADWAY 1,1501 Broadway,Level B1 in parking garage,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.154701,-86.789639,2025-01-28,171421,2025-01-28 01:35:32 UTC,,,,2021-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Lakeside Centre Way,2035 Lakeside Centre Way,,Knoxville,TN,37922,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.861637,-84.062759,2025-01-28,171460,2025-01-28 00:08:46 UTC,,,,2021-01-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,TAPESTRY EV 2,300 Centerview Dr,,Brentwood,TN,37027,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.026051,-86.789158,2025-01-28,171571,2025-01-28 00:36:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,METRO NASHVILLE FULTON GARAGE 2,800 2nd Avenue South,Inside parking garage,Nashville,TN,37210,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.153755,-86.767851,2025-01-28,171710,2025-01-28 01:09:48 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
ELEC,METRO NASHVILLE FULTON GARAGE 6,800 2nd Ave S,Located outside of Fulton Garage,Nashville,TN,37210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.153968,-86.767386,2025-01-28,171712,2025-01-28 00:39:44 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
ELEC,GERMANTOWN1 IMT GERMANTOWN1,1100 3rd Ave N,Gated access - Residents Only,Nashville,TN,37208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.175775,-86.784728,2025-01-28,171761,2025-01-28 00:48:26 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA 548 VINE ST #1,548 Vine St,,Chattanooga,TN,37403,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.048115,-85.300922,2025-01-28,171777,2025-01-28 00:54:03 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,METRO NASHVILLE LENTZ 1,2500 Charlotte Ave,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.155398,-86.813525,2025-01-28,171799,2025-01-28 00:38:59 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GARAGE RAMP PINNACLE 2,150 3rd Ave S 150 3rd Ave South,The station is located on Ramp Level 2 of the parking garage,Nashville,TN,37201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.160422,-86.774678,2025-01-28,171949,2025-01-28 00:45:31 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA THEATRECENTRE 3,200 River St,Under canopy,Chattanooga,TN,37405,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.061236,-85.306042,2025-01-28,171981,2025-01-28 00:50:20 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA THEATRECENTRE 2,200 River St,Under canopy,Chattanooga,TN,37405,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.061217,-85.30602,2025-01-28,171982,2025-01-28 00:50:19 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA ST ELMO #2,3001-3099 St Elmo Ave,,Chattanooga,TN,37408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.021531,-85.321354,2025-01-28,172021,2025-01-28 00:55:21 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TERMINAL-GARAGE STATION 02,140 BNA Park Drive,"In Parking Garage, Parking Rates Apply",Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.130683,-86.667512,2025-01-28,172250,2025-01-28 00:50:17 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA AIRPORT LOT2 #1,1001 Airport Rd,Right of paybooth,Chattanooga,TN,37421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.038071,-85.195733,2025-01-28,172629,2025-01-28 00:50:36 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA AIRPORT LOT2 #2,1001 Airport Rd,,Chattanooga,TN,37421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.038053,-85.195756,2025-01-28,172630,2025-01-28 00:50:22 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SEVENSPRINGS 7SPRINGS_LL2,320 Seven Springs Way,On LL2 of parking garage,Brentwood,TN,37027,,888-758-4389,T,2025-01-28,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.041636,-86.770464,2025-01-28,172637,2025-01-28 00:51:40 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SEVENSPRINGS 7SPRINGS_2,320 Seven Springs Way,2nd floor of parking garage,Brentwood,TN,37027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.041707,-86.770481,2025-01-28,172638,2025-01-28 00:51:36 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SEVENSPRINGS 7SPRINGS_LL1,320 Seven Springs Way,On LL1 of parking garage,Brentwood,TN,37027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.041803,-86.770483,2025-01-28,172639,2025-01-28 00:51:36 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA SAU 1,Hickman Drive,Southeast side of Wood Hall,Collegedale,TN,37363,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.050429,-85.050782,2025-01-28,173022,2025-01-28 00:50:37 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA SAU 3,Hickman Drive,,Collegedale,TN,37363,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.050278,-85.050435,2025-01-28,173023,2025-01-28 00:50:20 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA SAU 2,Hickman Drive,Southeast side of Wood Hall,Collegedale,TN,37363,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.050722,-85.050665,2025-01-28,173024,2025-01-28 00:50:14 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TERMINAL-GARAGE MNAA PARK GAR 1,2 Terminal Dr,"Row N, Towards Elevators, Parking Rates Apply",Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.130677,-86.667501,2025-01-28,173640,2025-01-28 01:08:04 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TERMINAL-GARAGE MNAA PARK GAR 4,2 Terminal Dr,"Row N, Middle of Row, Parking Rates Apply",Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.130658,-86.667497,2025-01-28,173641,2025-01-28 01:08:03 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,METRO NASHVILLE 1-2,610 Murfreesboro Pike,,Nashville,TN,37210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.142237,-86.739507,2025-01-28,173676,2025-01-28 01:05:50 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,METRO NASHVILLE 2-2,610 Murfreesboro Pike,,Nashville,TN,37210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.1422,-86.739328,2025-01-28,173677,2025-01-28 01:05:50 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,METRO NASHVILLE 1-3,610 Murfreesboro Pike,,Nashville,TN,37210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.142266,-86.739534,2025-01-28,173678,2025-01-28 01:05:50 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,METRO NASHVILLE SE LIBRARY 1,5264 Hickory Hollow Pl,Near main front entrance,Nashville,TN,37013,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.052518,-86.65697,2025-01-28,173779,2025-01-28 01:10:10 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,METRO NASHVILLE HCH GARAGE 1,101 James Robertson Pkwy,Inside parking garage,Nashville,TN,37201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.16733,-86.777483,2025-01-28,173786,2025-01-28 01:11:04 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,RIVERWALK APTS STATION 3,140 E Blount Ave,,Knoxville,TN,37920,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.955338,-83.914653,2025-01-28,174420,2025-01-28 01:00:09 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,RIVERWALK APTS STATION 2,211 E Blount Ave,,Knoxville,TN,37920,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.955175,-83.916048,2025-01-28,174421,2025-01-28 01:00:09 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,METRO NASHVILLE BELLEVUE ICE 1,7638 US-70S,,Nashville,TN,37221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.080823,-86.95075,2025-01-28,174555,2025-01-28 01:18:04 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,METRO NASHVILLE BELLEVUE ICE 2,7638 US-70S,,Nashville,TN,37221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.080902,-86.950746,2025-01-28,174556,2025-01-28 01:18:04 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GALLERIA IMTGALLERIA NGW,427 Nichol Mill Ln,,Brentwood,TN,37027,,888-758-4389,T,2025-01-23,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.956664,-86.818974,2025-01-28,175056,2025-01-28 00:59:35 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAMERONATFP CAMERON AT FP 1,6300 Tower Cir,Inside private parking garage,Franklin,TN,37067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.93748,-86.81119,2025-01-28,175162,2025-01-28 01:23:44 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TCMC B GARAGE CENTENNIAL B4,311 23rd Ave N,North Section Floor B4,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.152193,-86.807851,2025-01-28,175251,2025-01-28 01:20:51 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TCMC B GARAGE CENTENNIAL B8,311 23rd Ave N,North Section Floor B8,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.152202,-86.807787,2025-01-28,175252,2025-01-28 01:20:46 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TCMC B GARAGE CENTENNIAL B7,311 23rd Ave N,North Section Floor B7,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.152323,-86.807819,2025-01-28,175253,2025-01-28 01:20:46 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TCMC B GARAGE CENTENNIAL B5,311 23rd Ave N,North Section Floor B5,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.152263,-86.807723,2025-01-28,175254,2025-01-28 01:20:46 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TCMC B GARAGE CENTENNIAL B6,311 23rd Ave N,North Section Floor B6,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.152271,-86.807755,2025-01-28,175255,2025-01-28 01:20:45 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TCMC B GARAGE CENTENNIAL B1,311 23rd Ave N,North Section Floor B1,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.152245,-86.807905,2025-01-28,175256,2025-01-28 01:20:44 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TCMC B GARAGE CENTENNIAL B2,311 23rd Ave N,North section Floor B2,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.15228,-86.80783,2025-01-28,175257,2025-01-28 01:20:44 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,NASHVILLE VAMC NASH 3,1310 24th Ave S,,Nashville,TN,37212,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.141586,-86.804474,2025-01-28,175273,2025-01-28 00:52:47 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,NASHVILLE VAMC NASH 2,1310 24th Ave S,,Nashville,TN,37212,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.141581,-86.804513,2025-01-28,175274,2025-01-28 00:52:32 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,NASHVILLE VAMC NASH 4,1310 24th Ave S,,Nashville,TN,37212,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.141524,-86.804512,2025-01-28,175275,2025-01-28 00:52:31 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TERMINAL-GARAGE P2 STATION 1,1 Terminal Dr,"Terminal Garage 1, Level P2, Row F, Left Station, Parking Rates Apply",Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.132575,-86.667069,2025-01-28,181008,2025-01-28 01:29:03 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TERMINAL-GARAGE P2 STATION 2,1 Terminal Dr,"Terminal Garage 1, Level P2, Row F, Middle Station, Parking Rates Apply",Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.132598,-86.667076,2025-01-28,181009,2025-01-28 01:29:03 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TERMINAL-GARAGE P4 STATION 1,1 Terminal Dr,"Terminal Garage 1, Level P4, Row F, Left Station, Parking Rates Apply",Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.132581,-86.667048,2025-01-28,181010,2025-01-28 01:29:03 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TERMINAL-GARAGE P4 STATION 2,1 Terminal Dr,"Terminal Garage 1, Level P4, Row F, Left Station, Parking Rates Apply",Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.132604,-86.667055,2025-01-28,181011,2025-01-28 01:29:02 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TERMINAL-GARAGE P3 STATION 2,1 Terminal Dr,"Terminal Garage 1, Level P3, Row F, Middle Station, Parking Rates Apply",Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.132601,-86.667066,2025-01-28,181012,2025-01-28 01:28:35 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TERMINAL-GARAGE P3 STATION 3,1 Terminal Dr,"Terminal Garage 1, Level P3, Row F, Right Station, Parking Rates Apply",Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.132628,-86.66708,2025-01-28,181013,2025-01-28 01:28:35 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TERMINAL-GARAGE P3 STATION 1,1 Terminal Dr,"Terminal Garage 1, Level P3, Row F, Left Station, Parking Rates Apply",Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.132578,-86.667058,2025-01-28,181014,2025-01-28 01:28:35 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TERMINAL-GARAGE P4 STATION 3,1 Terminal Dr,"Terminal Garage 1, Level P4, Row F, Right Station, Parking Rates Apply",Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.132631,-86.66707,2025-01-28,181015,2025-01-28 01:29:02 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ENDEAVOR REG DEMONBREUN P2,1222 Demonbreun St,Level P2 in parking garage,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.154311,-86.787417,2025-01-28,181946,2025-01-28 01:35:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,7SPC SCES LECONTE 3,2925 Teaster Ln,"City of Pigeon Forge parking lot up the hill from LeConte Center, off Jake Thomas Blvd.",Pigeon Forge,TN,37863,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.799495,-83.561535,2025-01-28,181990,2025-01-28 01:37:15 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,7SPC SCES LECONTE 4,2925 Teaster Ln,"City of Pigeon Forge parking lot up the hill from LeConte Center, off Jake Thomas Blvd.",Pigeon Forge,TN,37863,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.799476,-83.561592,2025-01-28,181991,2025-01-28 01:37:15 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,7SPC SCES LECONTE 2,2925 Teaster Ln,"City of Pigeon Forge parking lot up the hill from LeConte Center, off Jake Thomas Blvd.",Pigeon Forge,TN,37863,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.79953,-83.56142,2025-01-28,181992,2025-01-28 01:37:15 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,7SPC DOLLYWOOD EMPL,1022 Dollywood Ln,Dollywood Employee Parking Lot,Pigeon Forge,TN,37863,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.795962,-83.537932,2025-01-28,181993,2025-01-28 01:37:15 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PGFTL EV STATION 1,2905 Parkway,In front of Holiday Inn Parking,Pigeon Forge,TN,37863,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.797472,-83.565772,2025-01-28,182151,2025-01-28 01:29:20 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PP 5TH&BROAD 5+B_RETAIL_B1_3,550 Broadway,Level B1 in parking garage,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.160652,-86.779015,2025-01-28,182230,2025-01-28 01:30:46 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PP 5TH&BROAD 5+B_RETAIL_B2_2,550 Broadway,Level B2 in parking garage,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.1606,-86.778915,2025-01-28,182231,2025-01-28 01:30:44 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
